id,program_name,university_name,country,city,tuition_per_semester,degree_level,field_of_study,language_of_instruction,semester_fee,application_fee,living_cost_per_month,official_url,direct_application_url,source_url,full_description_text,program_duration_months,duration,intake,application_deadline,format,pace
portugal-universidade-de-lisboa-faculdade-de-ciencias-data-science-lisboa-master,Data Science,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Ciências informáticas,English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-data-science?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The importance of Data Science is confirmed by the growing prominence of professionals in large companies and institutions, both internationally and nationally, with skills in data science, including data analysis, data processing, and data mining, among others. Internationally, several companies and institutions employ Chief Data Officers (CDOs), including large banking institutions, government departments, web companies, among other examples. Data science represents a ubiquitous area of knowledge in today's information society, and its importance and prominence are expected to continue to grow in the coming years.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-ecology-and-environmental-management-lisboa-master,Ecology and Environmental Management,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Ciências do ambiente,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/ecology-and-environmental-management?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Ecology and Environmental Management aims to prepare qualified human resources, equipped with the interdisciplinary skills essential to understand and manage ecosystems in order to maintain balance and ensure environmentally sustainable development.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-energy-and-environment-engineering-lisboa-bachelor,Energy and Environment Engineering,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Tecnologia de proteção do ambiente,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/energy-and-environment-engineering?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"The Bachelor's Degree in Energy and Environment Engineering provides comprehensive training in the design of sustainable energy systems. Students acquire transdisciplinary skills in renewable energy, energy efficiency and environmental impact mitigation. They understand the underlying scientific principles and develop skills to solve engineering problems, considering economic, ethical and public health aspects.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-energy-and-environment-engineering-lisboa-master,Energy and Environment Engineering,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Tecnologia de proteção do ambiente,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-energy-and-environment-engineering?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The challenge of energy transition requires transdisciplinary skills that traditional engineering master's degrees do not offer. The main objective of this cycle of studies is the specialised training of engineering professionals in design, assessment, energy management, renewable resources, sustainable buildings and mobility, and mitigation of environmental impacts associated with energy use, namely greenhouse gas emissions and emissions associated with air quality.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-engineering-physics-lisboa-bachelor,Engineering Physics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Física,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/engineering-physics?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"Engineering Physics integrates knowledge of Physics, Mathematics, Electronics and Instrumentation, Materials and Programming to create innovative solutions for science and industry.",36,3 years (6 Semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-geology-lisboa-bachelor,Geology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Ciências da terra,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/geology?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"Training based on the professional experience and solid scientific knowledge of the teaching staff, promoting multidisciplinary learning",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-geology-lisboa-master,Geology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Ciências da terra,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-geology?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"This Master's Degree aims to train geology professionals who are able to adapt their work to developments in knowledge, technology and the needs of society. The curriculum includes coherent and flexible teaching and learning pathways that combine the following in a balanced way",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-geology-lisboa-phd,Geology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,Ciências da terra,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/doctorate-geology?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,The Doctorate in Geology aims to develop skills compatible with the internationally recommended qualification descriptors for the 3rd Cycle of Higher Education in Europe.,48,4 years (8 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-geophysical-sciences-lisboa-master,Geophysical Sciences,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Ciências da terra,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/geophysical-sciences?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Geophysical Sciences aims to train professionals in the fields of Meteorology, Oceanography and Geophysics, with the ability to intervene in Earth monitoring systems, climate, ocean and geological process modelling, natural risk assessment and extreme geophysical phenomena, and the quantification of renewable energy, water and hydrocarbon resources. The Master's Degree includes core components of Earth Physics, Observation Systems and Mathematical Modelling of the Atmosphere, Ocean and Globe.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-geophysical-sciences-and-geoinformation-lisboa-phd,Geophysical Sciences and Geoinformation,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,Ciências da terra,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/geophysical-sciences-and-geoinformation?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,The Doctorate in Geophysical Sciences and Geoinformation is designed for advanced training in Earth Sciences with a strong Physics and Mathematics component.,48,4 years (8 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-geospatial-engineering-lisboa-bachelor,Geospatial Engineering,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Ciências da terra,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/geospatial-engineering?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"The challenges facing society today are characterised by enormous complexity. Natural disasters, food shortages, epidemics and climate change are problems that cannot be solved in a simple or definitive way. The world needs socially committed engineers who can contribute to building more sustainable and resilient societies. Combining scientific and technical knowledge makes geospatial engineers the most qualified professionals to handle geoinformation and design solutions for the territory based on multidisciplinary approaches that solve the planet's greatest challenges.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-geospatial-engineering-lisboa-master,Geospatial Engineering,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Ciências da terra,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-geospatial-engineering?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Geospatial Engineering aims to train professionals with scientific foundations and technological skills, capable of performing tasks related to the acquisition, analysis and management of geospatial information, particularly in terms of spatial referencing, visualisation, sharing and dissemination techniques, and cartographic representation.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-history-and-philosophy-of-science-lisboa-master,History and Philosophy of Science,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,História e arqueologia,English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/history-and-philosophy-of-science?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree aims to provide a clear, broad and accurate understanding of the main themes, issues and methodological trends that have guided the development and evolution of the disciplines of History of Science and Philosophy of Science in an international context. At the same time, it aims to provide an understanding of the specific characteristics of Science and Technology in Portugal, both in historical terms and in terms of contemporary analysis, as well as an initial introduction to the field of conservation and musealisation of Portuguese scientific and technological heritage.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-history-and-philosophy-of-science-lisboa-phd,History and Philosophy of Science,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,História e arqueologia,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/doctorate-history-and-philosophy-of-science?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,"The Doctorate in History and Philosophy of Science provides continuity to the Master's Degree in History and Philosophy of Science, or to another equivalent degree offered in Portugal or abroad. The aim is to offer advanced training in the History of Science and/or Philosophy of Science, providing a high level of specialisation in a field of History and/or Philosophy of Science.",36,3 years (6 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-human-biology-and-environment-lisboa-master,Human Biology and Environment,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/human-biology-and-environment?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Human Biology and Environment aims to provide students with a sound understanding of how the environment, in its various aspects, affects human health and quality of life.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-informatics-lisboa-master,Informatics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Ciências informáticas,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-informatics?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Informatics offers scientific and technological specialisation in the field of Informatics, based on a set of optional subjects and the completion of a project or dissertation. It has a simple and flexible curriculum structure, enabling individualised paths for deepening knowledge and acquiring fundamental and advanced skills in the various scientific areas of the Department of Informatics.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
